transcript_file,label,utterance_id,child_id,age_months,tokens,pos,speaker_code,speech_act
31539,1,14497388,19232,58.85541797572845,"['and', 'money']","['coord', 'n']",CHI,YY
31539,1,14497394,19232,58.85541797572845,"['and', 'balloon']","['coord', 'n']",CHI,YY
31539,1,14497402,19232,58.85541797572845,"['and', 'two', 'balloons']","['coord', 'det:num', 'n']",CHI,YY
31539,1,14497417,19232,58.85541797572845,"['and', 'over']","['coord', 'adv']",CHI,YY
31540,1,14497473,19232,59.52688966919239,"['I', 'saw', 'a', 'giraffe', 'and', 'a', 'elephant']","['pro:sub', 'v', 'det:art', 'n', 'coord', 'det:art', 'n']",CHI,ST
31540,1,14497481,19232,59.52688966919239,"['that', 'that', 'is', 'it']","['', 'pro:dem', 'cop', 'pro:per']",CHI,ST
31540,1,14497489,19232,59.52688966919239,"['I', 'saw', 'an', 'elephant', 'go', 'swimming']","['pro:sub', 'v', 'det:art', 'n', 'v', 'part']",CHI,ST
31540,1,14497497,19232,59.52688966919239,"['I', 'saw', 'eleph', 'I', 'saw', 'the', 'g', 'giraffe', 'and', 'the', 'elephant', 's', 'drop', 'ball', 'in', 'the', 'pool']","['', '', '', 'pro:sub', 'v', 'det:art', '', 'n', 'coord', 'det:art', 'n', '', 'n', 'n', 'prep', 'det:art', 'n']",CHI,ST
31540,1,14497509,19232,59.52688966919239,"['I', 'saw', 'giraffe', 'swimming', 'in', 'the', 'pool', 'to', 'get', 'that', 'ball']","['pro:sub', 'v', 'n', 'part', 'prep', 'det:art', 'n', 'inf', 'v', 'det:dem', 'n']",CHI,ST
31540,1,14497516,19232,59.52688966919239,"['the', 'giraffe', 'got', 'to', 'get', 'out', 'of', 'that', 'pool']","['det:art', 'n', 'v', 'inf', 'v', 'adv', 'prep', 'det:dem', 'n']",CHI,RP
31540,1,14497525,19232,59.52688966919239,"['the', 'giraffe', 'always', 'get', 'wet']","['det:art', 'n', 'adv', 'v', 'adj']",CHI,RP
31540,1,14497533,19232,59.52688966919239,"['that', 'is', 'the', 'end']","['pro:dem', 'cop', 'det:art', 'n']",CHI,ST
31540,1,14497542,19232,59.52688966919239,"['the', 'the', 'giraffe', 'the', 'boy', 'is', 'gone']","['', '', '', 'det:art', 'n', 'aux', 'part']",CHI,ST
31540,1,14497552,19232,59.52688966919239,"['the', 'the', 'elephant', 'going', 'to', 'jump', 'in', 'the', 'pool', 'make', 'it', 'splash']","['', 'det:art', 'n', 'part', 'prep', 'n', 'prep', 'det:art', 'n', 'v', 'pro:per', 'v']",CHI,RP
31540,1,14497561,19232,59.52688966919239,"['then', 'the', 'and', 'that', 'giraffe', 'is', 'working', 'getting', 'the', 'uh', 'xxx']","['', '', 'coord', 'pro:dem', 'n', 'aux', 'part', 'part', 'det:art', '', '']",CHI,ST
31540,1,14497572,19232,59.52688966919239,"['elephant', 'hurt', 'his', 'leg']","['n', 'v', 'det:poss', 'n']",CHI,ST
31540,1,14497582,19232,59.52688966919239,"['elephant', 'cry']","['n', 'v']",CHI,ST
31540,1,14497592,19232,59.52688966919239,"['elephant', 'lose', 'his', 'eye']","['n', 'v', 'det:poss', 'n']",CHI,ST
31540,1,14497601,19232,59.52688966919239,"['elephant', 'sit', 'down', 'and', 'get', 'bandaid']","['n', 'v', 'adv', 'coord', 'v', 'n']",CHI,RP
31540,1,14497609,19232,59.52688966919239,"['eh', 'elephant', 'lo', 'look', 'the', 'elephant', 'sit', 'down']","['', '', '', '', 'det:art', 'n', 'v', 'adv']",CHI,RP
31540,1,14497619,19232,59.52688966919239,"['that', 'is', 'the', 'end']","['pro:dem', 'cop', 'det:art', 'n']",CHI,ST
31540,1,14497629,19232,59.52688966919239,"['the', 'giraffe', 'talk', 'with', 'xxx', 'giraffe']","['det:art', 'n', 'n', 'prep', '', 'n']",CHI,ST
31540,1,14497639,19232,59.52688966919239,"['the', 'giraffe', 'play', 'with', 'a', 'plane']","['det:art', 'n', 'n', 'prep', 'det:art', 'n']",CHI,RP
31540,1,14497648,19232,59.52688966919239,"['elephant', 'l', 'get', 'the', 'plane']","['n', '', 'v', 'det:art', 'n']",CHI,RP
31540,1,14497658,19232,59.52688966919239,"['and', 'he', 'get', 'it']","['coord', 'pro:sub', 'v', 'pro:per']",CHI,ST
31540,1,14497666,19232,59.52688966919239,"['he', 'he', 'he', 'hold', 'it']","['', '', 'pro:sub', 'v', 'pro:per']",CHI,ST
31540,1,14497676,19232,59.52688966919239,"['the', 'elephant', 'dropped', 'the', 'plane', 'in', 'the', 'water']","['det:art', 'n', 'v', 'det:art', 'n', 'prep', 'det:art', 'n']",CHI,RP
31540,1,14497685,19232,59.52688966919239,"['the', 'p', 'the', 'the', 'the', 'that', 'giraffe', 'xxx', 'the', 'elephant']","['', '', '', '', '', 'det:dem', 'n', '', 'det:art', 'n']",CHI,RP
31540,1,14497696,19232,59.52688966919239,"['that', 'hm', 'm', 'that', 'uh', 'uh', 'that', 'giraffe', 'look', 'at', 'that', 'plane', 'and', 'look', 'swims', 'in', 'the', 'pool']","['', '', '', '', '', '', 'det:dem', 'n', 'v', 'prep', 'det:dem', 'n', 'coord', '', 'n', 'prep', 'det:art', 'n']",CHI,RP
31540,1,14497708,19232,59.52688966919239,"['uh', 'uh', 'that', 'elephant', 'look', 'at', 'that', 'elephant']","['', '', 'det:dem', 'n', 'v', 'prep', 'det:dem', 'n']",CHI,RP
31540,1,14497721,19232,59.52688966919239,"['that', 'eleph', 'that', 'elephant', 'look', 'at', 'that', 'plane', 'in', 'the', 'water']","['', '', 'det:dem', 'n', 'v', 'prep', 'det:dem', 'n', 'prep', 'det:art', 'n']",CHI,RP
31540,1,14497734,19232,59.52688966919239,"['and', 'and', 'that', 'and', 'that', 'giraffe', 'cry']","['', '', '', 'coord', 'pro:dem', 'n', 'v']",CHI,ST
31540,1,14497744,19232,59.52688966919239,"['and', 'tha', 'and', 'there', 'is', 'three', 'elephants']","['', '', 'coord', 'adv', 'cop', 'det:num', 'n']",CHI,ST
31540,1,14497752,19232,59.52688966919239,"[""what's"", 'happening']","['pro:int', 'part']",EXA,QN
31540,1,14497761,19232,59.52688966919239,"['uh', 'that', 'elephant', 'going', 'to', 'pick', 'the', 'plane', 'out', 'of', 'the', 'pool']","['', 'det:dem', 'n', 'part', 'inf', 'v', 'det:art', 'n', 'adv', 'prep', 'det:art', 'n']",CHI,SA
31540,1,14497770,19232,59.52688966919239,"['he', 'get', 'it', 'out']","['pro:sub', 'v', 'pro:per', 'adv']",CHI,RP
31540,1,14497776,19232,59.52688966919239,"['he', 'got', 'it']","['pro:sub', 'v', 'pro:per']",CHI,ST
31540,1,14497784,19232,59.52688966919239,"['he', 'got', 'it', 'for', 'for', 'the', 'the', 'giraffe']","['pro:sub', 'v', 'pro:per', '', 'prep', '', 'det:art', 'n']",CHI,ST
31540,1,14497793,19232,59.52688966919239,"['that', 'is', 'the', 'end']","['pro:dem', 'cop', 'det:art', 'n']",CHI,ST
31540,1,14497803,19232,59.52688966919239,"['the', 'th', 'this', 'the', 'the', 'the', 'the', 'the', 'the', 'guy', 'making', 'a', 'sandcastle']","['', '', '', '', '', '', '', '', 'det:art', 'n', 'part', 'det:art', '']",CHI,ST
31540,1,14497814,19232,59.52688966919239,"['and', 'that', 'rabbit', 'making', 'a', 'sandcastle', 'too']","['coord', 'pro:dem', 'n', 'part', 'det:art', '', 'post']",CHI,ST
31540,1,14497823,19232,59.52688966919239,"['he', 'spilled', 'on', 'that', ""guy's"", 'castle']","['pro:sub', 'v', 'prep', 'det:dem', 'adj', 'n']",CHI,ST
31540,1,14497831,19232,59.52688966919239,"['it', 'is', 'all', 'broken']","['pro:per', 'aux', 'adv', 'part']",CHI,ST
31540,1,14497839,19232,59.52688966919239,"['th', 'that', 'that', 'guy', 'cry']","['', '', 'det:dem', 'n', 'v']",CHI,ST
31540,1,14497844,19232,59.52688966919239,"['that', 'is', 'the', 'end']","['pro:dem', 'cop', 'det:art', 'n']",CHI,ST
31540,1,14497853,19232,59.52688966919239,"['ah', 'this', 'guy', 'and', 'this', 'rabbit', 'are', 'going', 'eat', 'outside']","['', 'det:dem', 'n', 'coord', 'det:dem', 'n', 'aux', 'part', 'v', 'adv']",CHI,ST
31540,1,14497862,19232,59.52688966919239,"['they', 'eating', 'some', 'food']","['pro:sub', 'part', 'qn', 'n']",CHI,ST
31540,1,14497869,19232,59.52688966919239,"['the', 'that', 'guy', 'having', 'a', 'drink']","['', 'det:dem', 'n', 'part', 'det:art', 'n']",CHI,ST
31540,1,14497878,19232,59.52688966919239,"['that', 'rabbit', 'is', 'full']","['det:dem', 'n', 'cop', 'adj']",CHI,ST
31540,1,14497887,19232,59.52688966919239,"['that', 'rabbit', 'is', 'done', 'that']","['det:dem', 'n', 'aux', 'part', 'pro:dem']",CHI,ST
31540,1,14497895,19232,59.52688966919239,"['this', 'guy', 'hold', ""rabbit's"", 'jacket']","['det:dem', 'n', 'n', 'adj', 'n']",CHI,ST
31540,1,14497905,19232,59.52688966919239,"['an', 'and', 'this', 'guy', 'is', 'sick']","['', 'coord', 'det:dem', 'n', 'cop', 'adj']",CHI,ST
31540,1,14497915,19232,59.52688966919239,"['that', 'rabbit', 'going', 'take', 'him', 'to', 'the', 'hospital']","['det:dem', 'n', 'part', 'v', 'pro:obj', 'prep', 'det:art', 'n']",CHI,RP
31540,1,14497923,19232,59.52688966919239,"['that', 'is', 'the', 'end']","['pro:dem', 'cop', 'det:art', 'n']",CHI,ST
31540,1,14497931,19232,59.52688966919239,"['uh', 'that', 'guy', 'get', 'balloon', 'for', 'a', 'rabbit']","['', 'det:dem', 'n', 'v', 'n', 'prep', 'det:art', 'n']",CHI,RP
31540,1,14497942,19232,59.52688966919239,"['that', 'rabbit', 'going', 'get', 'the', 'balloon']","['det:dem', 'n', 'part', 'v', 'det:art', 'n']",CHI,RP
31540,1,14497952,19232,59.52688966919239,"['the', 'then', 'that', 'that', 'that', 'rabbit', 'going', 'tie', 'the', 'balloon', 'off']","['', 'adv:tem', '', '', 'comp', 'n', 'part', 'n', 'det:art', 'n', 'adv']",CHI,RP
31540,1,14497962,19232,59.52688966919239,"['an', 'and', 'the', 'rabbit', 'going', 'hold', 'it']","['', 'coord', 'det:art', 'n', 'part', 'n', 'pro:per']",CHI,RP
31540,1,14497973,19232,59.52688966919239,"['and', 'it', 'flew', 'up', 'to', 'the', 'sky']","['coord', 'pro:per', 'v', 'adv', 'prep', 'det:art', 'n']",CHI,RP
31540,1,14497982,19232,59.52688966919239,"['it', 'flew', 'up']","['pro:per', 'v', 'adv']",CHI,RP
31540,1,14497991,19232,59.52688966919239,"['and', 'that', 'guy', 'is', 'mad', 'because', 'she', 'is', 'let', 'it', 'up', 'to', 'the', 'sky']","['coord', 'pro:dem', 'n', 'cop', 'adj', 'conj', 'pro:sub', 'cop', 'v', 'pro:per', 'adv', 'prep', 'det:art', 'n']",CHI,ST
31540,1,14498002,19232,59.52688966919239,"['an', 'and', 'this', 'and', 'this', 'guy', 'have', 'lots', 'of', 'balloons']","['', '', '', 'coord', 'det:dem', 'n', 'aux', 'n', 'prep', 'n']",CHI,ST
31540,1,14498012,19232,59.52688966919239,"['and', 'that', 'rabbit', 'want', 'this', 'one']","['coord', 'pro:dem', 'n', 'v', 'det:dem', 'pro:indef']",CHI,ST
31540,1,14498021,19232,59.52688966919239,"['he', 'want', 'he', 'want']","['', '', 'pro:sub', 'v']",CHI,RQ
31540,1,14498033,19232,59.52688966919239,"['look', 'at', 'his', 'pants']","['v', 'prep', 'det:poss', 'n:pt']",CHI,RP
31540,1,14498045,19232,59.52688966919239,['xxx'],[''],CHI,YY
31540,1,14498060,19232,59.52688966919239,"['then', 'rabbit', 'do', 'not', 'want', 'a', 'balloon']","['adv:tem', 'n', 'mod', 'neg', 'v', 'det:art', 'n']",CHI,ST
31540,1,14498066,19232,59.52688966919239,"['uh', 'not', 'gonna', 'xxx', 'xxx', 'that', 'rabbit']","['', 'neg', 'part', '', '', 'det:dem', 'n']",CHI,ST
31540,1,14498076,19232,59.52688966919239,"['that', 'guy', 'c', 'that', 'w', 'that', 'rabbit', 'want', 'a', 'balloon']","['', '', '', '', '', 'det:dem', 'n', 'v', 'det:art', 'n']",CHI,ST
31540,1,14498086,19232,59.52688966919239,"['and', 'he', 'is', 'he', 'is', 'going', 'get', 'get', 'some', 'money', 'and', 'get', 'a', 'balloon']","['coord', '', '', 'pro:sub', 'aux', 'part', '', 'v', 'qn', 'n', 'coord', 'v', 'det:art', 'n']",CHI,RP
31540,1,14498095,19232,59.52688966919239,"['he', 'he', 'get', 'he', 'hold', 'it']","['', '', '', 'pro:sub', 'v', 'pro:per']",CHI,RP
31540,1,14498105,19232,59.52688966919239,"['that', 'is', 'the', 'end']","['pro:dem', 'cop', 'det:art', 'n']",CHI,ST
31541,1,14497466,19232,55.52680753198217,"['is', 'playing', 'bubbles']","['aux', 'part', 'n']",CHI,ST
31541,1,14497474,19232,55.52680753198217,"['it', 'big', 'bubbles', 'coming']","['pro:per', 'adj', 'n', 'part']",CHI,ST
31541,1,14497480,19232,55.52680753198217,"['is', 'throw', 'them', 'down']","['cop', 'v', 'pro:obj', 'adv']",CHI,RP
31541,1,14497487,19232,55.52680753198217,"['is', 'say', 'thank', 'you']","['aux', 'co', 'v', 'pro:per']",CHI,EI
31541,1,14497495,19232,55.52680753198217,['happy'],['adj'],CHI,YY
31541,1,14497503,19232,55.52680753198217,"['the', 'end']","['det:art', 'n']",CHI,YY
31541,1,14497518,19232,55.52680753198217,"['is', 'going', 'swimming']","['aux', 'part', 'part']",CHI,ST
31541,1,14497526,19232,55.52680753198217,"['is', 'swimming']","['aux', 'part']",CHI,ST
31541,1,14497535,19232,55.52680753198217,"['is', 'going', 'down']","['aux', 'part', 'adv']",CHI,YY
31541,1,14497541,19232,55.52680753198217,"['is', 'slippery']","['cop', 'adj']",CHI,YY
31541,1,14497549,19232,55.52680753198217,"['is', 'ow', 'owie']","['aux', 'co', 'n']",CHI,YY
31541,1,14497558,19232,55.52680753198217,"['is', 'hurt']","['aux', 'part']",CHI,YY
31541,1,14497566,19232,55.52680753198217,"['is', 'crying']","['aux', 'part']",CHI,YY
31541,1,14497574,19232,55.52680753198217,"['there', 'the', 'ask', 'her']","['adv', 'det:art', 'v', 'pro:obj']",CHI,YY
31541,1,14497583,19232,55.52680753198217,"['what', 'did', 'you', 'say']","['pro:int', 'mod', 'pro:per', 'v']",EXA,QN
31541,1,14497591,19232,55.52680753198217,"['um', 'because', 'he', 'was', 'crying', 'because', 'sad']","['', 'conj', 'pro:sub', 'aux', 'part', 'conj', 'adj']",CHI,SA
31541,1,14497600,19232,55.52680753198217,"['now', 'is', 'now', 'is', 'not', 'hurt']","['', '', 'adv', 'cop', 'neg', 'part']",CHI,PF
31541,1,14497608,19232,55.52680753198217,"['is', 'mad']","['cop', 'adj']",CHI,YY
31541,1,14497618,19232,55.52680753198217,"['go', 'away']","['v', 'adv']",CHI,YY
31541,1,14497625,19232,55.52680753198217,"['the', 'end']","['det:art', 'n']",CHI,YY
31541,1,14497634,19232,55.52680753198217,"['is', 'happy']","['cop', 'adj']",CHI,YY
31541,1,14497644,19232,55.52680753198217,"['is', 'playing']","['aux', 'part']",CHI,YY
31541,1,14497654,19232,55.52680753198217,"['is', 'like', 'it']","['cop', 'co', 'pro:per']",CHI,ST
31541,1,14497661,19232,55.52680753198217,"['it', 'bro', ""it's"", 'under', 'the', 'water']","['', '', 'pro:per', 'prep', 'det:art', 'n']",CHI,ST
31541,1,14497669,19232,55.52680753198217,"['say', 'I', 'mad']","['v', 'pro:sub', 'adj']",CHI,YY
31541,1,14497675,19232,55.52680753198217,"['because', 'hm']","['conj', 'co']",CHI,YY
31541,1,14497683,19232,55.52680753198217,"['what', 'did', 'it', 'um', 'you']","['pro:int', 'mod', 'pro:per', '', 'pro:per']",CHI,QN
31541,1,14497691,19232,55.52680753198217,"['is', 'screaming']","['aux', 'part']",CHI,SA
31541,1,14497700,19232,55.52680753198217,"['is', 'do', 'it']","['cop', 'v', 'pro:per']",CHI,RP
31541,1,14497707,19232,55.52680753198217,"['can', 'not', 'do', 'it']","['mod', 'neg', 'v', 'pro:per']",CHI,RP
31541,1,14497714,19232,55.52680753198217,"['I', 'got', 'it']","['pro:sub', 'v', 'pro:per']",CHI,ST
31541,1,14497725,19232,55.52680753198217,"['I', 'got', 'it']","['pro:sub', 'v', 'pro:per']",CHI,ST
31541,1,14497733,19232,55.52680753198217,"['thank', 'you']","['v', 'pro:per']",CHI,YY
31541,1,14497743,19232,55.52680753198217,"['so', 'happy']","['adv', 'adj']",CHI,YY
31541,1,14497753,19232,55.52680753198217,"['the', 'end']","['det:art', 'n']",CHI,YY
31541,1,14497762,19232,55.52680753198217,"['is', 'is', 'like', 'her']","['', 'aux', 'co', 'pro:obj']",CHI,YY
31541,1,14497771,19232,55.52680753198217,"['that', 'his', 'friend']","['comp', 'det:poss', 'n']",CHI,YY
31541,1,14497780,19232,55.52680753198217,"['is', 'playing']","['aux', 'part']",CHI,YY
31541,1,14497788,19232,55.52680753198217,"['is', 'all', 'done']","['cop', 'adv', 'part']",CHI,DC
31541,1,14497795,19232,55.52680753198217,"['it', 'is', 'full']","['pro:per', 'cop', 'adj']",CHI,YY
31541,1,14497802,19232,55.52680753198217,"['is', 'crying']","['aux', 'part']",CHI,YY
31541,1,14497810,19232,55.52680753198217,"['the', 'end']","['det:art', 'n']",CHI,YY
31541,1,14497817,19232,55.52680753198217,"['is', 'going']","['aux', 'part']",CHI,YY
31541,1,14497826,19232,55.52680753198217,"['is', 'eating', 'is', 'eating']","['', '', 'aux', 'part']",CHI,YY
31541,1,14497834,19232,55.52680753198217,"[""what's"", 'happening']","['pro:int', 'part']",EXA,QN
31541,1,14497842,19232,55.52680753198217,"['is', 'eating', 'sandwich']","['aux', 'part', 'n']",CHI,SA
31541,1,14497850,19232,55.52680753198217,"['is', 'drinking', 'drinking', 'juice']","['aux', '', 'part', 'n']",CHI,ST
31541,1,14497857,19232,55.52680753198217,"['is', 'xxx', 'her']","['aux', '', 'pro:obj']",CHI,YY
31541,1,14497865,19232,55.52680753198217,"['is', 'moving']","['aux', 'part']",CHI,YY
31541,1,14497874,19232,55.52680753198217,"['is', 'hur', 'hurt', 'ears']","['aux', '', 'part', 'n']",CHI,ST
31541,1,14497882,19232,55.52680753198217,"['say', 'goodbye']","['co', 'co']",CHI,MK
31541,1,14497891,19232,55.52680753198217,"['the', 'end']","['det:art', 'n']",CHI,YY
31541,1,14497898,19232,55.52680753198217,"['is', 'have', 'balloon']","['cop', 'v', 'n']",CHI,YY
31541,1,14497907,19232,55.52680753198217,"['anything', 'else']","['pro:indef', 'post']",EXA,QN
31541,1,14497916,19232,55.52680753198217,"['balloon', 'that', 'a', 'big']","['n', 'pro:rel', 'det:art', 'adj']",CHI,SA
31541,1,14497926,19232,55.52680753198217,"['it', 'is', 'fun']","['pro:per', 'cop', 'adj']",CHI,SA
31541,1,14497934,19232,55.52680753198217,"['is', 'um', 'take', 'it']","['cop', '', 'v', 'pro:per']",CHI,SA
31541,1,14497943,19232,55.52680753198217,"['can', 'not', 'do', 'it']","['mod', 'neg', 'v', 'pro:per']",CHI,DW
31541,1,14497951,19232,55.52680753198217,"['it', 'is', 'g', 'going', 'up', 'to', 'sky']","['pro:per', 'aux', '', 'part', 'adv', 'prep', 'n']",CHI,ST
31541,1,14497960,19232,55.52680753198217,"['is', 'is', 'go', 'high']","['', 'cop', 'v', 'n']",CHI,ST
31541,1,14497970,19232,55.52680753198217,"['hopper', 'lost', 'the', 'balloon']","['n', 'v', 'det:art', 'n']",CHI,ST
31541,1,14497975,19232,55.52680753198217,"['is', 'mad']","['cop', 'adj']",CHI,ST
