transcript_file,label,utterance_id,child_id,age_months,tokens,pos,speaker_code,speech_act
32636,1,14566289,19334,42.0008624407072,"['tell', 'me', 'what', 'you', 'see', 'in', 'the', 'picture']","['v', 'pro:obj', 'pro:int', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,RP
32636,1,14566309,19334,42.0008624407072,"['they', 'wearing', 'hats']","['pro:sub', 'part', 'n']",CHI,ST
32636,1,14566319,19334,42.0008624407072,"['they', 'take', 'their', 'hat', 'off']","['pro:sub', 'v', 'det:poss', 'n', 'adv']",CHI,ST
32636,1,14566329,19334,42.0008624407072,"['and', ""what's"", 'going', 'to', 'happen', 'next']","['coord', 'pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14566341,19334,42.0008624407072,"['the', ""man's"", 'taking', 'his', 'hat', 'off']","['det:art', 'n', 'part', 'det:poss', 'n', 'adv']",INV,SA
32636,1,14566350,19334,42.0008624407072,"['what', 'will', 'happen', 'in', 'just', 'a', 'little', 'while']","['pro:int', 'mod', 'v', 'adv', 'adv', 'det:art', 'adj', 'n']",INV,QN
32636,1,14566359,19334,42.0008624407072,"['she', 'hurt']","['pro:sub', 'part']",CHI,SA
32636,1,14566369,19334,42.0008624407072,"['and', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566378,19334,42.0008624407072,"['they', 'hurt', 'me']","['pro:sub', 'v', 'pro:obj']",CHI,SA
32636,1,14566386,19334,42.0008624407072,"['tell', 'me', 'one', 'more', 'thing', 'about', 'the', 'picture']","['v', 'pro:obj', 'pro:indef', 'qn', 'n', 'prep', 'det:art', 'n']",INV,RP
32636,1,14566396,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566404,19334,42.0008624407072,"['xxx', 'falling', 'down']","['', 'part', 'adv']",CHI,SA
32636,1,14566414,19334,42.0008624407072,"['what', 'else', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'post', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14566419,19334,42.0008624407072,"['the', 'cake', 'to', 'falling', 'down']","['det:art', 'n', 'prep', 'n:gerund', 'adv']",CHI,SA
32636,1,14566431,19334,42.0008624407072,"['and', ""what's"", 'going', 'to', 'happen', 'next']","['coord', 'pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14566442,19334,42.0008624407072,"[""it's"", 'gonna', 'fall', 'down']","['pro:per', 'part', 'v', 'adv']",CHI,SA
32636,1,14566451,19334,42.0008624407072,"['so', 'the', ""cake's"", 'gonna', 'fall', 'down']","['co', 'det:art', 'n', 'part', 'v', 'adv']",INV,AP
32636,1,14566461,19334,42.0008624407072,"[""what's"", 'going', 'to', 'happen', 'in', 'a', 'little', 'while']","['pro:int', 'part', 'inf', 'v', 'prep', 'det:art', 'adj', 'n']",INV,QN
32636,1,14566470,19334,42.0008624407072,"['the', 'cake', 'is', 'gonna', 'get', 'a', 'big', 'mess']","['det:art', 'n', 'aux', 'part', 'v', 'det:art', 'adj', 'n']",CHI,SA
32636,1,14566482,19334,42.0008624407072,"['and', 'then', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'adv:tem', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566496,19334,42.0008624407072,"['the', 'cake', 'is', 'gonna', 'get', 'a', 'mess']","['det:art', 'n', 'aux', 'part', 'v', 'det:art', 'n']",CHI,SA
32636,1,14566506,19334,42.0008624407072,"['tell', 'me', 'one', 'more', 'thing', 'about', 'the', 'picture']","['v', 'pro:obj', 'pro:indef', 'qn', 'n', 'prep', 'det:art', 'n']",INV,RP
32636,1,14566512,19334,42.0008624407072,"['um', 'the', 'cake', 'is', 'gonna', 'get', 'a', 'mess']","['', 'det:art', 'n', 'aux', 'part', 'v', 'det:art', 'n']",CHI,SI
32636,1,14566528,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566537,19334,42.0008624407072,"[""it's"", 'raining']","['pro:per', 'part']",CHI,SA
32636,1,14566544,19334,42.0008624407072,"['what', 'else', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'post', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14566557,19334,42.0008624407072,"[""it's"", 'raining']","['pro:per', 'part']",CHI,SA
32636,1,14566570,19334,42.0008624407072,"['tell', 'me', 'about', 'what', 'else', 'you', 'see', 'in', 'the', 'picture']","['v', 'pro:obj', 'prep', 'pro:int', 'post', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566581,19334,42.0008624407072,"['a', 'doggy', 'mommy', 'and', 'daddy']","['det:art', 'adj', 'n', 'coord', 'n']",CHI,SA
32636,1,14566593,19334,42.0008624407072,"['okay', 'so', 'we', 'have', 'a', 'doggie', 'a', 'mommy', 'and', 'daddy']","['co', 'conj', 'pro:sub', 'v', 'det:art', 'n', 'det:art', 'n', 'coord', 'n']",INV,AP
32636,1,14566605,19334,42.0008624407072,"['and', ""what's"", 'going', 'to', 'happen', 'next']","['coord', 'pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14566619,19334,42.0008624407072,"[""he's"", 'gonna', 'fall', 'down']","['pro:sub', 'part', 'v', 'adv']",CHI,SA
32636,1,14566629,19334,42.0008624407072,"['and', 'then', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'adv:tem', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566643,19334,42.0008624407072,"['tell', 'me', 'one', 'more', 'thing', 'about', 'the', 'picture']","['v', 'pro:obj', 'pro:indef', 'qn', 'n', 'prep', 'det:art', 'n']",INV,RP
32636,1,14566654,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566670,19334,42.0008624407072,"[""he's"", 'running']","['pro:sub', 'part']",CHI,SA
32636,1,14566680,19334,42.0008624407072,"['what', 'else', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'post', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14566697,19334,42.0008624407072,"['tell', 'me', 'what', 'else', 'you', 'see', 'in', 'the', 'picture']","['v', 'pro:obj', 'pro:int', 'post', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566716,19334,42.0008624407072,"['xxx', 'he', ""don't"", 'get', 'hurt']","['', 'pro:sub', 'mod', 'aux', 'part']",CHI,SA
32636,1,14566729,19334,42.0008624407072,"['and', ""what's"", 'going', 'to', 'happen', 'next']","['coord', 'pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14566743,19334,42.0008624407072,"['fall', 'down']","['v', 'adv']",CHI,RP
32636,1,14566750,19334,42.0008624407072,"['so', 'we', 'have', 'a', 'man']","['co', 'pro:sub', 'v', 'det:art', 'n']",INV,GR
32636,1,14566764,19334,42.0008624407072,"[""he's"", 'about', 'to', 'hug', 'his', 'daughter']","['pro:sub', 'adv', 'inf', 'v', 'det:poss', 'n']",INV,ST
32636,1,14566774,19334,42.0008624407072,"['and', 'he', 'has', 'a', 'present', 'for', 'her']","['coord', 'pro:sub', 'v', 'det:art', 'n', 'prep', 'pro:obj']",INV,ST
32636,1,14566791,19334,42.0008624407072,"[""what's"", 'gonna', 'happen', 'next']","['pro:int', 'part', 'v', 'adv']",INV,QN
32636,1,14566799,19334,42.0008624407072,"['what', 'else', 'is', 'gonna', 'happen', 'in', 'the', 'story']","['pro:int', 'post', 'aux', 'part', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566814,19334,42.0008624407072,"[""he's"", 'gonna', 'fall', 'down']","['pro:sub', 'part', 'v', 'adv']",CHI,SA
32636,1,14566823,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14566833,19334,42.0008624407072,"['he', 'fall', 'all', 'the', 'water', 'on', 'his', 'hands']","['pro:sub', 'v', 'qn', 'det:art', 'n', 'prep', 'det:poss', 'n']",CHI,SA
32636,1,14566848,19334,42.0008624407072,"['what', 'else', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'post', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14566871,19334,42.0008624407072,"['he', 'he', 'put', 'the', 'water', 'on', 'his', 'hands']","['', 'pro:sub', 'v', 'det:art', 'n', 'prep', 'det:poss', 'n']",CHI,SA
32636,1,14566886,19334,42.0008624407072,"['I', 'need', 'tissue']","['pro:sub', 'v', 'n']",CHI,ST
32636,1,14566901,19334,42.0008624407072,"['tell', 'me', 'about', 'what', 'else', 'you', 'see', 'in', 'the', 'picture']","['v', 'pro:obj', 'prep', 'pro:int', 'post', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,RP
32636,1,14566916,19334,42.0008624407072,['water'],['n'],CHI,YY
32636,1,14566935,19334,42.0008624407072,"[""what's"", 'going', 'to', 'happen', 'next']","['pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14566953,19334,42.0008624407072,"['so', ""there's"", 'a', 'boy', 'and', 'a', 'girl']","['adv', 'pro:exist', 'det:art', 'n', 'coord', 'det:art', 'n']",INV,SA
32636,1,14566966,19334,42.0008624407072,"['and', 'the', ""puppy's"", 'splashing', 'water', 'you', 'said', 'into', 'her', 'hands']","['coord', 'det:art', 'n', 'part', 'n', 'pro:per', 'v', 'prep', 'det:poss', 'n']",INV,ST
32636,1,14566987,19334,42.0008624407072,"['what', 'will', 'happen', 'in', 'just', 'a', 'little', 'while']","['pro:int', 'mod', 'v', 'adv', 'adv', 'det:art', 'adj', 'n']",INV,PD
32636,1,14567012,19334,42.0008624407072,"[""he's"", 'brushing', 'to', 'the', 'water', 'on', 'her', 'arms']","['pro:sub', 'part', 'prep', 'det:art', 'n', 'prep', 'det:poss', 'n']",CHI,ST
32636,1,14567030,19334,42.0008624407072,"['and', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567056,19334,42.0008624407072,"['tell', 'me', 'one', 'more', 'thing', 'about', 'the', 'picture']","['v', 'pro:obj', 'pro:indef', 'qn', 'n', 'prep', 'det:art', 'n']",INV,RP
32636,1,14567063,19334,42.0008624407072,"['he', 'put', 'the', 'water', 'on', 'her', 'arms']","['pro:sub', 'v', 'det:art', 'n', 'prep', 'det:poss', 'n']",CHI,RP
32636,1,14567083,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567099,19334,42.0008624407072,"['xxx', 'I', ""don't"", 'wanna', 'be', 'xxx']","['', 'pro:sub', 'mod', 'v', 'cop', '']",CHI,SA
32636,1,14567127,19334,42.0008624407072,"['what', 'else', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'post', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14567144,19334,42.0008624407072,"[""she's"", 'giving', 'donut']","['pro:sub', 'part', 'n']",CHI,SA
32636,1,14567159,19334,42.0008624407072,"['and', ""what's"", 'going', 'to', 'happen', 'next']","['coord', 'pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14567182,19334,42.0008624407072,"[""she's"", 'gonna', 'give', 'a', 'donut']","['pro:sub', 'part', 'v', 'det:art', 'n']",CHI,SA
32636,1,14567203,19334,42.0008624407072,"['and', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567225,19334,42.0008624407072,"['tell', 'me', 'one', 'more', 'thing', 'about', 'the', 'picture']","['v', 'pro:obj', 'pro:indef', 'qn', 'n', 'prep', 'det:art', 'n']",INV,RP
32636,1,14567248,19334,42.0008624407072,"[""she's"", 'gonna', 'give', 'a', 'donut']","['pro:sub', 'part', 'v', 'det:art', 'n']",CHI,SI
32636,1,14567267,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567282,19334,42.0008624407072,"[""he's"", 'putting', 'xxx']","['pro:sub', 'part', '']",CHI,SA
32636,1,14567298,19334,42.0008624407072,"['I', 'need', 'tissue']","['pro:sub', 'v', 'n']",CHI,ST
32636,1,14567315,19334,42.0008624407072,"['tell', 'me', 'what', 'you', 'see', 'in', 'the', 'picture']","['v', 'pro:obj', 'pro:int', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,RP
32636,1,14567334,19334,42.0008624407072,"['what', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14567352,19334,42.0008624407072,"['tell', 'me', 'what', 'you', 'see', 'in', 'the', 'picture']","['v', 'pro:obj', 'pro:int', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,RP
32636,1,14567374,19334,42.0008624407072,"[""what's"", 'going', 'to', 'happen', 'next']","['pro:int', 'part', 'inf', 'v', 'adv']",INV,RP
32636,1,14567395,19334,42.0008624407072,"['so', 'we', 'have', 'a', 'little', 'boy']","['co', 'pro:sub', 'v', 'det:art', 'adj', 'n']",INV,GR
32636,1,14567413,19334,42.0008624407072,"['and', ""he's"", 'putting', 'scissors', 'into', 'the', 'yarn', 'basket']","['coord', 'pro:sub', 'part', 'n', 'prep', 'det:art', 'n', 'n']",INV,ST
32636,1,14567430,19334,42.0008624407072,"['it', 'looks', 'like', ""he's"", 'gonna', 'cut', 'the', 'yarn']","['pro:per', 'v', 'conj', 'pro:sub', 'part', 'v', 'det:art', 'n']",INV,ST
32636,1,14567449,19334,42.0008624407072,"['I', 'need', 'tissue']","['pro:sub', 'v', 'n']",CHI,ST
32636,1,14567468,19334,42.0008624407072,"['what', 'will', 'happen', 'in', 'just', 'a', 'little', 'while']","['pro:int', 'mod', 'v', 'adv', 'adv', 'det:art', 'adj', 'n']",INV,QN
32636,1,14567495,19334,42.0008624407072,"['what', 'else', 'would', 'happen', 'in', 'the', 'story']","['pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567516,19334,42.0008624407072,"['tell', 'me', 'one', 'thing', 'about', 'the', 'picture']","['v', 'pro:obj', 'pro:indef', 'n', 'prep', 'det:art', 'n']",INV,RP
32636,1,14567544,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567558,19334,42.0008624407072,"[""she's"", 'crying']","['pro:sub', 'part']",CHI,SA
32636,1,14567574,19334,42.0008624407072,"['what', 'else', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'post', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14567588,19334,42.0008624407072,"[""she's"", 'crying']","['pro:sub', 'part']",CHI,SA
32636,1,14567609,19334,42.0008624407072,"['tell', 'me', 'about', 'what', 'else', 'you', 'see', 'in', 'the', 'picture']","['v', 'pro:obj', 'prep', 'pro:int', 'post', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,RP
32636,1,14567633,19334,42.0008624407072,"[""she's"", 'crying']","['pro:sub', 'part']",CHI,ST
32636,1,14567642,19334,42.0008624407072,"[""she's"", 'crying']","['pro:sub', 'part']",CHI,ST
32636,1,14567668,19334,42.0008624407072,"['and', ""what's"", 'going', 'to', 'happen', 'next']","['coord', 'pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14567696,19334,42.0008624407072,"[""she's"", 'crying']","['pro:sub', 'part']",CHI,SA
32636,1,14567709,19334,42.0008624407072,"['she', 'want', 'the', 'bucket']","['pro:sub', 'v', 'det:art', 'n']",CHI,ST
32636,1,14567728,19334,42.0008624407072,"['and', 'then', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'adv:tem', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567749,19334,42.0008624407072,"['she', 'want', 'the', 'bucket']","['pro:sub', 'v', 'det:art', 'n']",CHI,SA
32636,1,14567776,19334,42.0008624407072,"['tell', 'me', 'one', 'more', 'thing', 'about', 'the', 'picture']","['v', 'pro:obj', 'pro:indef', 'qn', 'n', 'prep', 'det:art', 'n']",INV,RP
32636,1,14567797,19334,42.0008624407072,"['she', 'want', 'the', 'bucket']","['pro:sub', 'v', 'det:art', 'n']",CHI,ST
32636,1,14567814,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567832,19334,42.0008624407072,"['the', 'juice', 'fall', 'down']","['det:art', 'n', 'v', 'adv']",CHI,RP
32636,1,14567848,19334,42.0008624407072,"['what', 'else', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'post', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14567870,19334,42.0008624407072,"['tell', 'me', 'what', 'else', 'you', 'see', 'in', 'the', 'picture']","['v', 'pro:obj', 'pro:int', 'post', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567898,19334,42.0008624407072,"['this', 'juice', 'is', 'spilling']","['det:dem', 'n', 'aux', 'part']",CHI,SA
32636,1,14567923,19334,42.0008624407072,"['and', 'then', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'adv:tem', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567944,19334,42.0008624407072,"['the', 'juice', 'fall', 'down']","['det:art', 'n', 'v', 'adv']",CHI,RP
32636,1,14567956,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567975,19334,42.0008624407072,"['just', 'tell', 'me', 'what', 'you', 'see', 'in', 'the', 'picture']","['adv', 'v', 'pro:obj', 'pro:int', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14567990,19334,42.0008624407072,"['a', 'house']","['det:art', 'n']",CHI,SA
32636,1,14568005,19334,42.0008624407072,"['what', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14568031,19334,42.0008624407072,"['big', 'snowman']","['adj', '']",CHI,SA
32636,1,14568061,19334,42.0008624407072,"[""what's"", 'going', 'to', 'happen', 'next']","['pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14568079,19334,42.0008624407072,"[""she's"", 'gonna', 'put', 'the', 'arm', 'on', 'top', 'of', 'snowman']","['pro:sub', 'part', 'v', 'det:art', 'n', 'prep', 'n', 'prep', '']",CHI,SI
32636,1,14568099,19334,42.0008624407072,"['I', 'need', 'tissue']","['pro:sub', 'v', 'n']",CHI,SI
32636,1,14568117,19334,42.0008624407072,"['and', 'then', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'adv:tem', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14568138,19334,42.0008624407072,"[""he's"", 'running']","['pro:sub', 'part']",CHI,SA
32636,1,14568152,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14568167,19334,42.0008624407072,"[""he's"", 'raking']","['pro:sub', 'part']",CHI,SA
32636,1,14568185,19334,42.0008624407072,"['what', 'else', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'post', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14568206,19334,42.0008624407072,"['tell', 'me', 'about', 'what', 'else', 'you', 'see', 'in', 'the', 'picture']","['v', 'pro:obj', 'prep', 'pro:int', 'post', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,RP
32636,1,14568222,19334,42.0008624407072,"[""what's"", 'going', 'to', 'happen', 'next']","['pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14568238,19334,42.0008624407072,"['these', 'kids', 'are', 'playing', 'in', 'the', 'leaves']","['det:dem', 'n', 'aux', 'part', 'prep', 'det:art', 'n']",INV,SA
32636,1,14568261,19334,42.0008624407072,"['and', ""there's"", 'a', 'puppy', 'barking']","['coord', 'pro:exist', 'det:art', 'n', 'part']",INV,ST
32636,1,14568280,19334,42.0008624407072,"['and', 'the', 'mom', 'is', 'waving', 'goodbye']","['coord', 'det:art', 'n', 'aux', 'part', 'co']",INV,RP
32636,1,14568300,19334,42.0008624407072,"['what', 'will', 'happen', 'in', 'just', 'a', 'little', 'while']","['pro:int', 'mod', 'v', 'adv', 'adv', 'det:art', 'adj', 'n']",INV,PD
32636,1,14568320,19334,42.0008624407072,"[""she's"", 'going', 'on', 'the', 'road']","['pro:sub', 'part', 'prep', 'det:art', 'n']",CHI,ST
32636,1,14568349,19334,42.0008624407072,"['and', 'then', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'adv:tem', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14568367,19334,42.0008624407072,"[""she's"", 'going', 'on', 'the', 'road']","['pro:sub', 'part', 'prep', 'det:art', 'n']",CHI,SA
32636,1,14568386,19334,42.0008624407072,"['tell', 'me', 'one', 'more', 'thing', 'about', 'the', 'picture']","['v', 'pro:obj', 'pro:indef', 'qn', 'n', 'prep', 'det:art', 'n']",INV,RP
32636,1,14568405,19334,42.0008624407072,"[""she's"", 'going', 'on', 'the', 'road']","['pro:sub', 'part', 'prep', 'det:art', 'n']",CHI,ST
32636,1,14568425,19334,42.0008624407072,"[""what's"", 'happening', 'in', 'the', 'picture']","['pro:int', 'part', 'prep', 'det:art', 'n']",INV,QN
32636,1,14568452,19334,42.0008624407072,"['just', 'tell', 'me', 'what', 'you', 'see', 'in', 'the', 'picture']","['adv', 'v', 'pro:obj', 'pro:int', 'pro:per', 'v', 'prep', 'det:art', 'n']",INV,QN
32636,1,14568470,19334,42.0008624407072,"['a', 'tree']","['det:art', 'n']",CHI,SA
32636,1,14568505,19334,42.0008624407072,"['what', 'is', 'happening', 'in', 'this', 'picture']","['pro:int', 'aux', 'part', 'prep', 'det:dem', 'n']",INV,QN
32636,1,14568538,19334,42.0008624407072,"['is', 'cat', 'on', 'tree']","['aux', 'n', 'prep', 'n']",CHI,SA
32636,1,14568549,19334,42.0008624407072,"['and', ""what's"", 'going', 'to', 'happen', 'next']","['coord', 'pro:int', 'part', 'inf', 'v', 'adv']",INV,QN
32636,1,14568573,19334,42.0008624407072,"[""she's"", 'gonna', 'fall', 'down']","['pro:sub', 'part', 'v', 'adv']",CHI,SA
32636,1,14568598,19334,42.0008624407072,"['and', 'then', 'what', 'else', 'would', 'happen', 'in', 'the', 'story']","['coord', 'adv:tem', 'pro:int', 'post', 'mod', 'v', 'prep', 'det:art', 'n']",INV,QN
