transcript_file,label,utterance_id,child_id,age_months,tokens,pos,speaker_code,speech_act
35069,0,15452040,20800,48.29667960327728,"['what', 'is', 'it']","['pro:int', 'cop', 'pro:per']",MOT,QN
35069,0,15452043,20800,48.29667960327728,"['what', 'is', 'it']","['pro:int', 'cop', 'pro:per']",MOT,QN
35069,0,15452045,20800,48.29667960327728,"[""what's"", 'that']","['pro:int', 'pro:dem']",MOT,QN
35069,0,15452046,20800,48.29667960327728,['toilet'],['n'],CHI,SA
35069,0,15452047,20800,48.29667960327728,['toilet'],['n'],MOT,CT
35069,0,15452048,20800,48.29667960327728,['toilet'],['n'],CHI,RT
35069,0,15452049,20800,48.29667960327728,"['yeah', ""where's"", 'the', 'toilet', 'go', 'then']","['co', 'pro:int', 'det:art', 'n', 'v', 'adv:tem']",MOT,QN
35069,0,15452050,20800,48.29667960327728,"['toilet', 'goes', 'there']","['n', 'v', 'adv']",CHI,SA
35069,0,15452051,20800,48.29667960327728,"['that', 'gonna', 'be', 'the', 'bath+room']","['comp', 'part', 'cop', 'det:art', '']",MOT,DW
35069,0,15452053,20800,48.29667960327728,['no'],['co'],CHI,RD
35069,0,15452054,20800,48.29667960327728,['no'],['co'],MOT,RD
35069,0,15452055,20800,48.29667960327728,['toilet'],['n'],CHI,YY
35069,0,15452056,20800,48.29667960327728,"['toilet', 'well', 'the', 'toilet', 'goes', 'in', 'the', 'bath+room', 'uhn', ""doesn't"", 'it']","['n', 'n', 'det:art', 'n', 'v', 'adv', 'det:art', '', '', 'mod', 'pro:per']",MOT,ST
35069,0,15452057,20800,48.29667960327728,"['mhm', 'light', 'on']","['co', 'adj', 'adv']",CHI,AP
35069,0,15452058,20800,48.29667960327728,"['light', 'on']","['n', 'adv']",MOT,CT
35069,0,15452059,20800,48.29667960327728,"['light', 'on']","['n', 'adv']",CHI,RT
35069,0,15452060,20800,48.29667960327728,['uhoh'],['co'],MOT,MK
35069,0,15452061,20800,48.29667960327728,['that'],['comp'],CHI,YY
35069,0,15452062,20800,48.29667960327728,"[""what's"", 'that']","['pro:int', 'pro:dem']",MOT,QN
35069,0,15452063,20800,48.29667960327728,"['what', 'is', 'it']","['pro:int', 'cop', 'pro:per']",MOT,QN
35069,0,15452066,20800,48.29667960327728,"['wanna', 'go', 'on', 'a', 'bedroom']","['v', 'v', 'prep', 'det:art', '']",CHI,SA
35069,0,15452070,20800,48.29667960327728,"['you', 'wanna', 'go', 'in', 'the', 'bed+room']","['pro:per', 'v', 'v', 'prep', 'det:art', '']",MOT,YQ
35069,0,15452073,20800,48.29667960327728,"['want', 'go', 'on', 'a']","['v', 'v', 'prep', 'det:art']",CHI,AA
35069,0,15452076,20800,48.29667960327728,"[""who's"", 'going', 'in', 'the', 'bed+room']","['pro:rel', 'part', 'prep', 'det:art', '']",MOT,QN
35069,0,15452079,20800,48.29667960327728,"[""there's"", 'no', 'bed', 'nowhere']","['pro:exist', 'qn', 'n', 'adv']",CHI,SA
35069,0,15452082,20800,48.29667960327728,['xxx'],[''],CHI,YY
35069,0,15452086,20800,48.29667960327728,"['in', 'the', 'bed']","['prep', 'det:art', 'n']",CHI,RP
35069,0,15452089,20800,48.29667960327728,"['in', 'the', 'bed']","['prep', 'det:art', 'n']",MOT,YQ
35069,0,15452093,20800,48.29667960327728,['yeah'],['co'],CHI,AA
35069,0,15452096,20800,48.29667960327728,"['what', 'about']","['pro:int', 'adv']",MOT,QN
35069,0,15452100,20800,48.29667960327728,['chair'],['n'],CHI,SA
35069,0,15452103,20800,48.29667960327728,['chair'],['n'],MOT,CT
35069,0,15452107,20800,48.29667960327728,['xxx'],[''],CHI,YY
35069,0,15452110,20800,48.29667960327728,"['chair', 'for', 'girl']","['n', 'prep', 'n']",CHI,ST
35069,0,15452114,20800,48.29667960327728,"['chair', 'for', 'the', 'girl']","['n', 'prep', 'det:art', 'n']",MOT,YQ
35069,0,15452118,20800,48.29667960327728,['yeah'],['co'],CHI,AA
35069,0,15452121,20800,48.29667960327728,"['and', ""what's"", 'that']","['coord', 'pro:int', 'pro:dem']",MOT,QN
35069,0,15452125,20800,48.29667960327728,"[""where's"", 'that', 'go']","['pro:int', 'pro:rel', 'v']",MOT,QN
35069,0,15452128,20800,48.29667960327728,"['what', 'is', 'it']","['pro:int', 'cop', 'pro:per']",MOT,QN
35069,0,15452133,20800,48.29667960327728,['tree'],['n'],CHI,SA
35069,0,15452137,20800,48.29667960327728,['tree'],['n'],MOT,CT
35069,0,15452141,20800,48.29667960327728,"[""it's"", 'not', 'a', 'tree']","['pro:per', 'neg', 'det:art', 'n']",MOT,DW
35069,0,15452144,20800,48.29667960327728,"['it', 'is']","['pro:per', 'cop']",CHI,SA
35069,0,15452148,20800,48.29667960327728,['no'],['co'],MOT,DW
35069,0,15452152,20800,48.29667960327728,"[""what's"", 'that']","['pro:int', 'pro:dem']",CHI,QN
35069,0,15452155,20800,48.29667960327728,"[""what's"", 'that', ""let's"", 'have', 'a', 'look']","['pro:int', 'pro:dem', 'v', 'v', 'det:art', 'co']",MOT,RP
35069,0,15452160,20800,48.29667960327728,"['looking', 'well', 'uhn', ""isn't"", 'it']","['part', 'adv', '', 'cop', 'pro:per']",MOT,ST
35069,0,15452164,20800,48.29667960327728,"['my', 'xxx']","['det:poss', '']",CHI,YY
35069,0,15452170,20800,48.29667960327728,['xxx'],[''],MOT,RT
35069,0,15452175,20800,48.29667960327728,"['another', 'chair']","['qn', 'n']",CHI,ST
35069,0,15452180,20800,48.29667960327728,"['another', 'chair', 'yeah']","['qn', 'n', 'co']",MOT,AP
35069,0,15452183,20800,48.29667960327728,"['another', 'chair', 'for', 'boy']","['qn', 'n', 'prep', 'n']",CHI,AP
35069,0,15452188,20800,48.29667960327728,"['for', 'the', 'boy', 'yeah']","['prep', 'det:art', 'n', 'co']",MOT,AP
35069,0,15452193,20800,48.29667960327728,"['where', 'is', 'he']","['pro:int', 'cop', 'pro:sub']",MOT,QN
35069,0,15452198,20800,48.29667960327728,"['me', 'want', 'a', 'xxx']","['pro:obj', 'v', 'det:art', '']",CHI,SA
35069,0,15452204,20800,48.29667960327728,"['you', 'want', 'what']","['pro:per', 'v', 'pro:int']",MOT,AP
35069,0,15452209,20800,48.29667960327728,['whoops'],['co'],MOT,MK
35069,0,15452216,20800,48.29667960327728,"['mum', 'sit', 'there']","['adj', 'v', 'adv']",CHI,RP
35069,0,15452222,20800,48.29667960327728,"['mummy', 'sits', 'there']","['n', 'v', 'adv']",MOT,YQ
35069,0,15452227,20800,48.29667960327728,"['and', 'girl', 'sit', 'there']","['coord', 'n', 'v', 'adv']",CHI,RP
35069,0,15452232,20800,48.29667960327728,"['girl', 'sits', 'there']","['n', 'v', 'adv']",MOT,YQ
35069,0,15452237,20800,48.29667960327728,"['dad', 'sit', 'there']","['n', 'v', 'adv']",CHI,AA
35069,0,15452241,20800,48.29667960327728,"['that', 'daddy']","['det:dem', 'n']",MOT,CT
35069,0,15452249,20800,48.29667960327728,"['does', 'he', 'sit', 'there']","['mod', 'pro:sub', 'v', 'adv']",MOT,AP
35069,0,15452258,20800,48.29667960327728,"['who', 'else']","['pro:int', 'post']",MOT,QN
35069,0,15452262,20800,48.29667960327728,"[""that's"", 'better', 'mum']","['pro:dem', 'adj', 'n']",CHI,SA
35069,0,15452266,20800,48.29667960327728,"['is', 'it', 'better', 'now']","['aux', 'pro:per', 'adj', 'adv']",MOT,AP
35069,0,15452270,20800,48.29667960327728,['yeah'],['co'],CHI,AC
35069,0,15452274,20800,48.29667960327728,"['in', 'bed', 'and', 'a', 'bed', 'for', 'mummy']","['prep', 'n', 'coord', 'det:art', 'n', 'prep', 'n']",CHI,ST
35069,0,15452277,20800,48.29667960327728,"['this', 'the', 'bed', 'for', 'mummy']","['pro:dem', 'det:art', 'n', 'prep', 'n']",MOT,YQ
35069,0,15452279,20800,48.29667960327728,['yeah'],['co'],CHI,AA
35069,0,15452282,20800,48.29667960327728,"['bed', 'for', 'xxx']","['n', 'prep', '']",CHI,YY
35069,0,15452285,20800,48.29667960327728,"['where', 'is', 'mummy', 'xxx']","['pro:int', 'cop', 'n', '']",MOT,QN
35069,0,15452287,20800,48.29667960327728,['table'],['n'],CHI,SA
35069,0,15452290,20800,48.29667960327728,"['table', 'for', 'mummy']","['n', 'prep', 'n']",CHI,SA
35069,0,15452293,20800,48.29667960327728,"['the', 'sink']","['det:art', 'n']",MOT,CT
35069,0,15452295,20800,48.29667960327728,"['the', 'sink', ""where's"", 'the', 'sink', 'gone']","['det:art', '', 'pro:int', 'det:art', 'n', 'part']",MOT,QN
35069,0,15452302,20800,48.29667960327728,"['they', 'want', 'tea']","['pro:sub', 'v', 'n']",MOT,SA
35069,0,15452306,20800,48.29667960327728,['no'],['co'],CHI,DW
35069,0,15452309,20800,48.29667960327728,['no'],['co'],MOT,DW
35069,0,15452312,20800,48.29667960327728,"['what', 'they', 'doing']","['pro:int', 'pro:sub', 'part']",MOT,QN
35069,0,15452314,20800,48.29667960327728,['uhoh'],['co'],MOT,MK
35069,0,15452316,20800,48.29667960327728,['xxx'],[''],MOT,YY
35069,0,15452319,20800,48.29667960327728,"['that', 'mummy']","['det:dem', 'n']",CHI,YY
35069,0,15452322,20800,48.29667960327728,"['mum', 'sit', 'there']","['adj', 'v', 'adv']",CHI,RP
35069,0,15452325,20800,48.29667960327728,"['mummy', 'sit', 'there']","['n', 'v', 'adv']",MOT,YQ
35069,0,15452328,20800,48.29667960327728,['yeah'],['co'],CHI,AA
35069,0,15452330,20800,48.29667960327728,"[""what's"", 'that']","['pro:int', 'pro:dem']",MOT,QN
35069,0,15452333,20800,48.29667960327728,"['er', 'er', 'this']","['', '', 'pro:dem']",CHI,SA
35069,0,15452336,20800,48.29667960327728,"[""where's"", 'that', 'going']","['pro:int', 'adv', 'part']",MOT,QN
35069,0,15452339,20800,48.29667960327728,"['what', 'else', 'is', 'there', 'in', 'there']","['pro:int', 'post', 'aux', 'adv', 'prep', 'n']",MOT,QN
35069,0,15452344,20800,48.29667960327728,"['different', 'toys']","['adj', 'n']",MOT,SA
35069,0,15452352,20800,48.29667960327728,"['what', 'are', 'they']","['pro:int', 'cop', 'pro:sub']",MOT,QN
35069,0,15452358,20800,48.29667960327728,"[""what's"", 'that']","['pro:int', 'pro:dem']",CHI,QN
35069,0,15452361,20800,48.29667960327728,"['er', ""let's"", 'have', 'a', 'look']","['', 'v', 'v', 'det:art', 'co']",MOT,RP
35069,0,15452364,20800,48.29667960327728,"['television', 'on']","['n', 'adv']",CHI,ST
35069,0,15452368,20800,48.29667960327728,"['television', 'on', 'yeah']","['n', 'adv', 'co']",MOT,AP
35069,0,15452372,20800,48.29667960327728,"['television', 'you', 'mean']","['n', 'pro:per', 'adj']",MOT,ST
35069,0,15452377,20800,48.29667960327728,"['goes', 'on', 'there']","['v', 'prep', 'n']",CHI,ST
35069,0,15452381,20800,48.29667960327728,"['on', 'the', 'roof']","['prep', 'det:art', 'n']",MOT,AP
35069,0,15452384,20800,48.29667960327728,['why'],['pro:rel'],CHI,QN
35069,0,15452388,20800,48.29667960327728,"['you', ""don't"", 'want', 'a', 'television', 'on', 'the', 'roof']","['pro:per', 'mod', 'v', 'det:art', 'n', 'prep', 'det:art', 'n']",MOT,SA
35069,0,15452391,20800,48.29667960327728,"['where', 'can', 'we', 'put', 'the', 'television']","['pro:int', 'mod', 'pro:sub', 'v', 'det:art', 'n']",MOT,QN
35069,0,15452399,20800,48.29667960327728,"['xxx', 'in', 'there', 'xxx', 'mummy']","['', 'prep', 'n', '', 'n']",CHI,SA
35069,0,15452404,20800,48.29667960327728,"['which', 'one']","['pro:rel', 'pro:indef']",MOT,QN
35069,0,15452408,20800,48.29667960327728,"['went', 'to', 'toilet']","['v', 'prep', 'n']",CHI,SA
35069,0,15452412,20800,48.29667960327728,"['mummy', 'wanna', 'go', 'to', 'the', 'toilet']","['n', 'v', 'v', 'prep', 'det:art', 'n']",MOT,RQ
35069,0,15452416,20800,48.29667960327728,['no'],['co'],CHI,RD
35069,0,15452420,20800,48.29667960327728,"['girl', 'goes', 'to', 'toilet']","['n', 'v', 'prep', 'n']",CHI,ST
35069,0,15452422,20800,48.29667960327728,"['the', 'girl', 'goes', 'to', 'the', 'toilet', 'uhn', 'does', 'she']","['det:art', 'n', 'v', 'prep', 'det:art', 'n', '', 'mod', 'pro:sub']",MOT,AP
35069,0,15452428,20800,48.29667960327728,"['what', 'do you', 'do', 'with', 'the', 'toilet']","['pro:int', 'mod pro:per', 'v', 'prep', 'det:art', 'n']",MOT,QN
35069,0,15452432,20800,48.29667960327728,"['uhoh', 'xxx']","['co', '']",CHI,SA
35069,0,15452437,20800,48.29667960327728,"['xxx', 'yeah']","['', 'co']",MOT,AP
35069,0,15452442,20800,48.29667960327728,"[""where's"", 'the', 'toilet', 'gone']","['pro:int', 'det:art', 'n', 'part']",MOT,QN
35069,0,15452447,20800,48.29667960327728,"['toilet', 'in', 'cinema']","['n', 'prep', 'n']",CHI,SA
35069,0,15452454,20800,48.29667960327728,"['xxx', 'toilet', 'it is', 'poo']","['', 'n', 'pro:per cop', 'n']",CHI,DP
35069,0,15452458,20800,48.29667960327728,"['with', 'friends']","['prep', 'n']",CHI,YY
35069,0,15452463,20800,48.29667960327728,['xxx'],[''],CHI,YY
35069,0,15452468,20800,48.29667960327728,['xxx'],[''],CHI,YY
35069,0,15452473,20800,48.29667960327728,"['ah', 'is', 'better', 'now']","['', 'aux', 'adj', 'adv']",CHI,YY
35069,0,15452478,20800,48.29667960327728,"['is', 'it']","['aux', 'pro:per']",MOT,YQ
35069,0,15452484,20800,48.29667960327728,['yeah'],['co'],CHI,AA
35069,0,15452489,20800,48.29667960327728,"['now', ""you've"", 'turned', 'it', 'round']","['adv', 'pro:per', 'part', 'pro:per', 'adv']",MOT,ST
35069,0,15452494,20800,48.29667960327728,"['is', 'better', 'now']","['aux', 'adj', 'adv']",CHI,RT
35069,0,15452498,20800,48.29667960327728,['now'],['adv'],CHI,YY
35069,0,15452502,20800,48.29667960327728,"['bed', 'for', 'daddy']","['n', 'prep', 'n']",CHI,ST
35069,0,15452510,20800,48.29667960327728,"['bed', 'for', 'daddy']","['n', 'prep', 'n']",MOT,CT
35069,0,15452517,20800,48.29667960327728,"['bed', 'for', 'girl']","['n', 'prep', 'n']",CHI,RT
35069,0,15452522,20800,48.29667960327728,"['bed', 'for', 'girl', 'yeah']","['n', 'prep', 'n', 'co']",MOT,AP
35069,0,15452528,20800,48.29667960327728,"['and', 'xxx']","['coord', '']",CHI,YY
35069,0,15452533,20800,48.29667960327728,"['what', 'about', 'poor', 'mummy']","['pro:int', 'adv', 'adj', 'n']",MOT,QN
35069,0,15452536,20800,48.29667960327728,"[""mummy's"", 'going', 'in', 'bed']","['n', 'part', 'prep', 'n']",CHI,SA
35069,0,15452541,20800,48.29667960327728,"[""mummy's"", 'going', 'in', 'bed']","['n', 'part', 'prep', 'n']",MOT,DW
35069,0,15452548,20800,48.29667960327728,"['that', ""dog's"", 'bed']","['det:dem', 'adj', 'n']",CHI,SA
35069,0,15452553,20800,48.29667960327728,"[""dog's"", 'bed']","['adj', 'n']",MOT,AP
35069,0,15452560,20800,48.29667960327728,"['has', 'to', 'go', 'to', 'bed']","['aux', 'inf', 'v', 'prep', 'n']",CHI,ST
35069,0,15452567,20800,48.29667960327728,['yeah'],['co'],MOT,AC
35069,0,15452576,20800,48.29667960327728,['alright'],['co'],MOT,MK
35069,0,15452583,20800,48.29667960327728,"['uhoh', 'xxx']","['co', '']",CHI,MK
35069,0,15452588,20800,48.29667960327728,['uhoh'],['co'],MOT,MK
35069,0,15452596,20800,48.29667960327728,"['uhoh', 'umbrella']","['co', 'n']",CHI,RT
35069,0,15452602,20800,48.29667960327728,['umbrella'],['n'],MOT,CT
35069,0,15452611,20800,48.29667960327728,['uhoh'],['co'],CHI,MK
35069,0,15452617,20800,48.29667960327728,"['shall', 'we', 'put', 'the', 'television', 'in', 'the', 'house']","['mod', 'pro:sub', 'v', 'det:art', 'n', 'prep', 'det:art', 'n']",MOT,RQ
35069,0,15452633,20800,48.29667960327728,"['shall', 'we', 'put', 'it', 'there']","['mod', 'pro:sub', 'v', 'pro:per', 'adv']",MOT,RQ
35069,0,15452641,20800,48.29667960327728,['yeah'],['co'],CHI,AD
35069,0,15452649,20800,48.29667960327728,"['so', 'we', 'put', 'the', 'television', 'there', 'what', 'about', 'the', 'chair']","['co', 'pro:sub', 'v', 'det:art', 'n', 'adv', 'pro:int', 'adv', 'det:art', 'n']",MOT,QN
35069,0,15452655,20800,48.29667960327728,"['is', 'there', 'a', 'chair']","['cop', 'adv', 'det:art', 'n']",MOT,SA
35069,0,15452662,20800,48.29667960327728,['www'],[''],INV,AP
35069,0,15452669,20800,48.29667960327728,"['okay', ""let's"", 'put', 'the', 'chairs', 'on', 'the', 'table', 'there']","['co', 'v', 'v', 'det:art', 'n', 'prep', 'det:art', 'n', 'adv']",MOT,RP
35069,0,15452680,20800,48.29667960327728,"['on', 'the', 'table', 'for', 'mummy']","['prep', 'det:art', 'n', 'prep', 'n']",CHI,RT
35069,0,15452690,20800,48.29667960327728,"['mummy', 'chair', 'for', 'mummy']","['n', 'n', 'prep', 'n']",MOT,RT
35069,0,15452697,20800,48.29667960327728,"['what', 'about', 'the', 'umbrella', 'where', 'you', 'putting', 'the', 'umbrella']","['pro:int', 'prep', 'det:art', '', 'pro:int', 'pro:per', 'part', 'det:art', 'n']",MOT,QN
35069,0,15452704,20800,48.29667960327728,"['on', 'there']","['prep', 'n']",CHI,SA
35069,0,15452712,20800,48.29667960327728,"['in', 'the', 'house']","['prep', 'det:art', 'n']",MOT,CT
35069,0,15452723,20800,48.29667960327728,['yeah'],['co'],CHI,AC
35069,0,15452732,20800,48.29667960327728,['uhoh'],['co'],CHI,MK
35069,0,15452743,20800,48.29667960327728,"['uhoh', ""she's"", 'fell', 'out_of', 'bed']","['co', 'pro:sub', 'part', 'prep', 'n']",MOT,ST
35069,0,15452754,20800,48.29667960327728,"[""that's"", 'it']","['pro:dem', 'pro:per']",MOT,ST
35069,0,15452765,20800,48.29667960327728,['look'],['co'],CHI,RP
35069,0,15452774,20800,48.29667960327728,"['yeah', ""it's"", 'like', 'the', 'picture', 'now', 'uhn', ""isn't"", 'it']","['co', 'pro:per', 'conj', 'det:art', 'n', 'adv', '', 'cop', 'pro:per']",MOT,ST
35069,0,15452785,20800,48.29667960327728,"['uh', 'the', 'picture', 'on', 'the', 'xxx']","['', 'det:art', 'n', 'prep', 'det:art', '']",CHI,QN
35069,0,15452797,20800,48.29667960327728,"['and', 'the', 'xxx', 'yeah', 'mummy', 'xxx']","['coord', 'det:art', '', 'co', 'n', '']",CHI,SA
35069,0,15452811,20800,48.29667960327728,"['oh', 'no', 'fell', 'down']","['co', 'co', 'v', 'adv']",CHI,EM
35069,0,15452824,20800,48.29667960327728,"['xxx', 'get', 'this', 'book']","['', 'v', 'det:dem', 'n']",MOT,RP
35069,0,15452837,20800,48.29667960327728,"['have', 'a', 'quick', 'look', 'in', 'the', 'basket']","['v', 'det:art', 'adj', 'co', 'prep', 'det:art', 'n']",MOT,RP
35069,0,15452852,20800,48.29667960327728,"['I', 'wanna', 'go', 'my', 'xxx']","['pro:sub', 'v', 'v', 'det:poss', '']",CHI,SI
35069,0,15452865,20800,48.29667960327728,"['you', 'want', 'the', 'toilet']","['pro:per', 'v', 'det:art', 'n']",MOT,RQ
35069,0,15452879,20800,48.29667960327728,['yes'],['co'],CHI,AD
35069,0,15452893,20800,48.29667960327728,"['well', 'you', 'go', 'to', 'the', 'toilet']","['co', 'pro:per', 'v', 'prep', 'det:art', 'n']",MOT,RP
35069,0,15452910,20800,48.29667960327728,"['xxx', 'now']","['', 'adv']",CHI,RP
35069,0,15452923,20800,48.29667960327728,"['you', 'okay']","['pro:per', 'co']",MOT,AD
35069,0,15452939,20800,48.29667960327728,"['yeah', 'wanna', 'do', 'my', 'toy']","['co', 'v', 'v', 'det:poss', 'n']",CHI,AD
35069,0,15452952,20800,48.29667960327728,"['be', 'quiet', 'so', 'you', ""don't"", 'wake', 'Tom']","['cop', 'adj', 'conj', 'pro:per', 'mod', 'v', 'n:prop']",MOT,ST
35069,0,15452968,20800,48.29667960327728,"['wanna', 'do', 'my', 'toy']","['v', 'v', 'det:poss', 'n']",CHI,RQ
35069,0,15452979,20800,48.29667960327728,['ssh'],['co'],MOT,AD
35069,0,15452992,20800,48.29667960327728,['there'],['adv'],CHI,MK
35069,0,15453003,20800,48.29667960327728,"['yes', ""they're"", 'all', 'still', 'there']","['co', 'pro:sub', 'post', 'adv', 'adv']",MOT,ST
35069,0,15453015,20800,48.29667960327728,['xxx'],[''],CHI,YY
35069,0,15453024,20800,48.29667960327728,"['er', 'xxx']","['', '']",CHI,YY
35069,0,15453031,20800,48.29667960327728,"[""what's"", 'that']","['pro:int', 'pro:dem']",MOT,QN
35069,0,15453044,20800,48.29667960327728,"['what', 'is', 'it', 'that']","['pro:int', 'cop', 'pro:per', 'pro:dem']",MOT,QN
35069,0,15453056,20800,48.29667960327728,['xxx'],[''],CHI,SA
35069,0,15453067,20800,48.29667960327728,"['what', 'is', 'it']","['pro:int', 'cop', 'pro:per']",MOT,QN
35069,0,15453078,20800,48.29667960327728,['xxx'],[''],CHI,SA
35069,0,15453090,20800,48.29667960327728,"[""what's"", 'that']","['pro:int', 'pro:dem']",MOT,QN
35069,0,15453106,20800,48.29667960327728,"[""it's"", 'an', 'oven', 'cooker']","['pro:per', 'det:art', '', 'n']",MOT,SA
35069,0,15453114,20800,48.29667960327728,"['uh', 'cooker', 'put', 'on', 'this', 'spot']","['', 'n', 'v', 'prep', 'det:dem', 'n']",CHI,RP
35069,0,15453127,20800,48.29667960327728,"['mummy', 'cooking', 'xxx']","['n', 'part', '']",CHI,ST
35069,0,15453136,20800,48.29667960327728,"['wanna', 'go', 'for', 'walk', 'next', 'week']","['v', 'v', 'prep', 'n', 'adj', 'n']",CHI,ST
35069,0,15453148,20800,48.29667960327728,"['going', 'to', 'go', 'for', 'a', 'walk', 'next', 'week']","['part', 'inf', 'v', 'prep', 'det:art', 'n', 'adj', 'n']",MOT,YQ
35069,0,15453157,20800,48.29667960327728,['yeah'],['co'],CHI,AA
35069,0,15453168,20800,48.29667960327728,"['where', 'to']","['pro:int', 'inf']",MOT,QN
35069,0,15453176,20800,48.29667960327728,['xxx'],[''],CHI,SA
35069,0,15453188,20800,48.29667960327728,"['do you', 'wanna', 'play', 'with', 'something', 'different']","['mod pro:per', 'v', 'v', 'prep', 'pro:indef', 'adj']",MOT,RQ
35069,0,15453202,20800,48.29667960327728,"['wanna', 'play', 'with', 'these']","['v', 'v', 'prep', 'pro:dem']",MOT,RQ
35069,0,15453214,20800,48.29667960327728,"['put', 'these', 'to', 'one', 'side', 'if', 'you', ""don't"", 'wanna', 'play', 'with', 'them', 'anymore']","['v', 'pro:dem', 'prep', 'det:num', 'n', 'conj', 'pro:per', 'mod', 'v', 'v', 'prep', 'pro:obj', 'adv']",MOT,RQ
35069,0,15453234,20800,48.29667960327728,"['aw', 'she', 'wanna', 'go', 'in', 'bed']","['', 'pro:sub', 'v', 'v', 'prep', 'n']",CHI,ST
35069,0,15453247,20800,48.29667960327728,"['aw', 'does', 'she', 'sorry', 'thought', ""you'd"", 'finished']","['', 'mod', 'pro:sub', 'adj', 'n', 'pro:per', 'part']",MOT,ST
35069,0,15453260,20800,48.29667960327728,['xxx'],[''],CHI,YY
35069,0,15453268,20800,48.29667960327728,"[""he's"", 'upside', 'down', 'in', 'his', 'bed']","['pro:sub', 'adv', 'adv', 'prep', 'det:poss', 'n']",MOT,ST
35069,0,15453279,20800,48.29667960327728,"[""isn't"", 'he', 'look']","['cop', 'pro:sub', 'v']",MOT,RP
35069,0,15453290,20800,48.29667960327728,"['that', 'way', 'there']","['det:dem', 'n', 'adv']",MOT,RP
35069,0,15453297,20800,48.29667960327728,"['is', 'the', 'mummy', 'and', 'the', 'dad', 'there']","['cop', 'det:art', 'n', 'coord', 'det:art', 'n', 'adv']",CHI,ST
35069,0,15453308,20800,48.29667960327728,"['mummy', 'and', 'daddy', 'yeah']","['n', 'coord', 'n', 'co']",MOT,AP
35069,0,15453319,20800,48.29667960327728,['chairs'],['n'],CHI,ST
35069,0,15453328,20800,48.29667960327728,"['chairs', 'yeah']","['n', 'co']",MOT,AP
35069,0,15453334,20800,48.29667960327728,"['chairs', 'uh', 'fall', 'down']","['n', '', 'v', 'adv']",CHI,ST
